name,part_url,price,type,efficiency,wattage,modular,color
KOLINK KL-600M,https://pcpartpicker.com/product/gZyH99/kolink-kl-600m-600-w-80-bronze-certified-semi-modular-atx-power-supply-kl-600m,,ATX,bronze,600,Semi,Black
Sparkle R-FSP400-60ETN,https://pcpartpicker.com/product/VHckcf/sparkle-power-supply-rfsp40060etn,,ATX,platinum,400,false,
Segotep GM,https://pcpartpicker.com/product/jskH99/segotep-gm-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-psu-st-gm750-wt,,ATX,gold,750,Full,White
Cooler Master V Semi-Modular,https://pcpartpicker.com/product/xnW9TW/cooler-master-vsm-550-w-80-gold-certified-semi-modular-atx-power-supply-rs-550-amaa-g1,,ATX,gold,550,Semi,
FSP Group Hydro X,https://pcpartpicker.com/product/rxH48d/fsp-group-hydro-x-450w-80-gold-certified-atx-power-supply-hgx450,,ATX,gold,450,false,
Cooler Master V Gold,https://pcpartpicker.com/product/KnsmP6/cooler-master-v-gold-750-w-80-gold-certified-fully-modular-atx-power-supply-mpy-7501-afaagv,,ATX,gold,750,Full,Black
SHARKOON SilentStorm Icewind,https://pcpartpicker.com/product/MdQG3C/sharkoon-silentstorm-icewind-550-w-80-bronze-certified-semi-modular-atx-power-supply-silentstorm-icewind-550-watt,,ATX,bronze,550,Semi,White / Black
Silverstone VIVA,https://pcpartpicker.com/product/pXsV3C/silverstone-viva-750-w-80-gold-certified-atx-power-supply-sst-va750-g,,ATX,gold,750,false,Black
Raidmax RX-700AT,https://pcpartpicker.com/product/qMc48d/raidmax-700w-80-titanium-certified-semi-modular-atx-power-supply-rx-700at,,ATX,titanium,700,Semi,Black
KOLINK Classic Power,https://pcpartpicker.com/product/RHDkcf/kolink-classic-power-400-w-80-bronze-certified-atx-power-supply-kl-400v2,,ATX,bronze,400,false,Black / Red
SeaSonic SS-350TGM Retail,https://pcpartpicker.com/product/sFjG3C/seasonic-ss-350tgm-retail-350-w-80-gold-certified-fully-modular-tfx-power-supply-ss-350tgm-retail,,TFX,gold,350,Full,Silver
FSP Group ATX300-PA,https://pcpartpicker.com/product/gRPfrH/fsp-group-power-supply-atx300pa,,ATX,,300,false,
Antec NeoECO Classic,https://pcpartpicker.com/product/LKPKHx/antec-neoeco-classic-550-w-80-bronze-certified-atx-power-supply-ne550c,,ATX,bronze,550,false,Black
OCZ ZX,https://pcpartpicker.com/product/pdV48d/ocz-power-supply-oczzx1250w,,ATX,gold,1250,Full,
SHARKOON WPM Bronze,https://pcpartpicker.com/product/YWtWGX/sharkoon-wpm-bronze-700w-80-bronze-certified-semi-modular-atx-power-supply-wpm700,,ATX,bronze,700,Semi,
Enermax ENP450AST,https://pcpartpicker.com/product/6MW9TW/enermax-power-supply-enp450ast,,ATX,,450,false,
Rosewill PMG650,https://pcpartpicker.com/product/kGYRsY/rosewill-pmg650-650-w-80-gold-certified-fully-modular-atx-power-supply-pmg650,,ATX,gold,650,Full,Black
Enermax EMD625AWT,https://pcpartpicker.com/product/2RmLrH/enermax-power-supply-emd625awt,,ATX,bronze,625,Full,
Thermaltake Toughpower,https://pcpartpicker.com/product/xp6BD3/thermaltake-toughpower-550-w-80-gold-certified-atx-power-supply-tp-550p,,ATX,gold,550,false,
Cooler Master ELITE NEX White W400 230V,https://pcpartpicker.com/product/GH7MnQ/cooler-master-elite-nex-white-w400-230v-400-w-80-certified-atx-power-supply-mpw-4001-acbw-b,,ATX,plus,400,false,Beige
RIOTORO ONYX 650,https://pcpartpicker.com/product/tNCrxr/riotoro-onyx-650w-80-bronze-certified-semi-modular-atx-power-supply-pr-bp0650-sm,,ATX,bronze,650,Semi,
FSP Group Raider S 450,https://pcpartpicker.com/product/83h9TW/fsp-group-power-supply-raiders450,,ATX,silver,450,false,
Enermax REVOLUTION DUO,https://pcpartpicker.com/product/MmKhP6/enermax-revolution-duo-500w-80-gold-certified-atx-power-supply-erd500awl-f,,ATX,gold,500,false,
Enermax REVOLUTION DUO,https://pcpartpicker.com/product/w8s8TW/enermax-revolution-duo-600w-80-gold-certified-atx-power-supply-erd600awl-f,,ATX,gold,600,false,
Raidmax Cobra,https://pcpartpicker.com/product/QkfhP6/raidmax-cobra-1000w-80-gold-certified-semi-modular-atx-power-supply-rx-1000ae-b,,ATX,gold,1000,Semi,
Cooler Master Hyper White,https://pcpartpicker.com/product/MqcG3C/cooler-master-hyper-white-500-w-80-certified-atx-power-supply-mpe-5001-acaan-hus,,ATX,plus,500,false,Black
Rosewill G550,https://pcpartpicker.com/product/Xgwqqs/rosewill-capstone-550-w-80-gold-certified-semi-modular-atx-power-supply-capstone-g550,,ATX,gold,550,Semi,
Rosewill Capstone G850,https://pcpartpicker.com/product/hRJkcf/rosewill-power-supply-capstoneg850,,ATX,gold,850,Semi,
Rosewill Capstone G1000,https://pcpartpicker.com/product/tcYWGX/rosewill-power-supply-capstoneg1000,,ATX,gold,1000,Semi,
be quiet! SFX Power 3 300,https://pcpartpicker.com/product/6t4Ycf/be-quiet-sfx-power-3-300-300-w-80-bronze-certified-sfx-power-supply-bn320,,SFX,bronze,300,false,Black
Xilence XP850MR9.2,https://pcpartpicker.com/product/BKjRsY/xilence-xp850mr92-850-w-80-gold-certified-semi-modular-atx-power-supply-xn174,,ATX,gold,850,Semi,Black / Red
Thermaltake Litepower,https://pcpartpicker.com/product/W7gPxr/thermaltake-litepower-350-w-atx-power-supply-ps-ltp-0350nncnus-f,,ATX,,350,false,
G.Skill PS850P,https://pcpartpicker.com/product/GHtQzy/gskill-ripjaws-platinum-850w-80-platinum-certified-fully-modular-atx-power-supply-gp-pl850a-cwv1,,ATX,platinum,850,Full,Black
Inter-Tech 88882037,https://pcpartpicker.com/product/T8RwrH/inter-tech-88882037-450-w-80-certified-atx-power-supply-88882037,,ATX,plus,450,false,Black
XFX ProSeries,https://pcpartpicker.com/product/yTkD4D/xfx-proseries-850-w-80-silver-certified-semi-modular-atx-power-supply-p1-850b-nlg9,,ATX,silver,850,Semi,
Apevia Prestige,https://pcpartpicker.com/product/RXCFf7/apevia-prestige-1000-w-80-gold-certified-atx-power-supply-atx-pr1000w,,ATX,gold,1000,false,Black
Athena Power AP-MFATX35,https://pcpartpicker.com/product/2GZQzy/athena-power-ap-mfatx35-350-w-80-bronze-certified-mini-itx-power-supply-ap-mfatx35,,Mini ITX,bronze,350,false,Silver
XFX ProSeries,https://pcpartpicker.com/product/zdh9TW/xfx-proseries-750-w-80-silver-certified-semi-modular-atx-power-supply-p1-750b-nlg9,,ATX,silver,750,Semi,
be quiet! System Power 10 U,https://pcpartpicker.com/product/npytt6/be-quiet-system-power-10-u-550-w-80-bronze-certified-atx-power-supply-bn986,,ATX,bronze,550,false,Black
be quiet! System Power 10 U,https://pcpartpicker.com/product/NzBG3C/be-quiet-system-power-10-u-650-w-80-bronze-certified-atx-power-supply-bn987,,ATX,bronze,650,false,Black
SeaSonic G,https://pcpartpicker.com/product/xVkD4D/seasonic-power-supply-ssr450rm,,ATX,gold,450,Semi,
Thermalright TGFX650,https://pcpartpicker.com/product/2Q4Zxr/thermalright-tgfx650-650-w-80-gold-certified-fully-modular-sfx-power-supply-tgfx650,,SFX,gold,650,Full,Black
Rosewill HERCULES-1600,https://pcpartpicker.com/product/MyYXsY/rosewill-power-supply-hercules1600,,ATX,silver,1600,Semi,
Antec High Current Pro,https://pcpartpicker.com/product/XQH323/antec-power-supply-hcp750,,ATX,gold,750,Semi,
Logisys PS480E12,https://pcpartpicker.com/product/b9DwrH/logisys-power-supply-ps480e12,,ATX,,480,false,
Thermaltake TR2,https://pcpartpicker.com/product/jD4NnQ/thermaltake-power-supply-pstr20450npcbusb,,ATX,bronze,450,false,
Cougar BXM850,https://pcpartpicker.com/product/wfCFf7/cougar-bxm850-850-w-80-bronze-certified-semi-modular-atx-power-supply-bxm850,,ATX,bronze,850,Semi,Orange / Black
Fractal Design Newton R3,https://pcpartpicker.com/product/j7Qypg/fractal-design-power-supply-newtonr3600w,,ATX,platinum,600,Semi,
PC Power & Cooling Fatal1ty Gaming,https://pcpartpicker.com/product/BbTPxr/pc-power-cooling-fatal1ty-gaming-750w-80-gold-certified-fully-modular-atx-power-supply-fps0750-a4m00,,ATX,gold,750,Full,Black / Red
Aerocool XPredator GM,https://pcpartpicker.com/product/rrRzK8/aerocool-xpredator-gm-1000-w-80-gold-certified-semi-modular-atx-power-supply-xpredator-1000gm,,ATX,gold,1000,Semi,Black
Cougar COUGAR-SX850,https://pcpartpicker.com/product/sJrG3C/cougar-power-supply-cougarsx850,,ATX,silver,850,Full,
SeaSonic PRIME Gold,https://pcpartpicker.com/product/dqgPxr/seasonic-prime-gold-850w-80-gold-certified-fully-modular-atx-power-supply-ssr-850gd-old,,ATX,gold,850,Full,
XFX ProSeries,https://pcpartpicker.com/product/p2yFf7/xfx-proseries-450-w-80-bronze-certified-atx-power-supply-p1-450s-x2b9,,ATX,bronze,450,false,
Cougar A,https://pcpartpicker.com/product/B2rYcf/cougar-a-660-w-80-bronze-certified-atx-power-supply-a660,,ATX,bronze,660,false,Black
Rosewill HIVE,https://pcpartpicker.com/product/pKrG3C/rosewill-hive-550-w-80-bronze-certified-semi-modular-atx-power-supply-hive-550,,ATX,bronze,550,Semi,
LEPA B550-MB,https://pcpartpicker.com/product/cLtCmG/lepa-power-supply-b550mb,,ATX,bronze,550,Semi,
Super Flower Golden Green HX,https://pcpartpicker.com/product/jvLypg/super-flower-golden-green-hx-650-w-80-gold-certified-atx-power-supply-sf-650p14xe-hx,,ATX,gold,650,false,
Super Flower Golden Silent,https://pcpartpicker.com/product/TFw323/super-flower-golden-silent-500-w-80-platinum-certified-semi-modular-fanless-atx-power-supply-sf-500p14fg,,ATX,platinum,500,Semi,
LC-Power LC6560GP3 V2.3 230V,https://pcpartpicker.com/product/cNzhP6/lc-power-560-w-80-silver-certified-atx-power-supply-lc6560gp3-v23,,ATX,silver,560,false,Black
LC-Power LC6650GP3 V2.3 230V,https://pcpartpicker.com/product/sjnypg/lc-power-650-w-80-silver-certified-atx-power-supply-lc6650gp3-v23,,ATX,silver,650,false,Black
Super Flower SF-1200F14MP Black,https://pcpartpicker.com/product/Lpdqqs/super-flower-power-supply-sf1200f14mpblack,,ATX,platinum,1200,Full,
Enermax Revolution D.F. X,https://pcpartpicker.com/product/NVBzK8/enermax-revolution-df-x-1050-w-80-gold-certified-fully-modular-atx-power-supply-ert1050ewt,,ATX,gold,1050,Full,Black
Thermaltake Toughpower,https://pcpartpicker.com/product/PYphP6/thermaltake-toughpower-850-w-80-gold-certified-semi-modular-atx-power-supply-ps-tpd-0850mpcgus-1,,ATX,gold,850,Semi,
Enermax MaxTytan,https://pcpartpicker.com/product/TRYLrH/enermax-maxtytan-800w-80-titanium-certified-fully-modular-atx-power-supply-emt800ewt,,ATX,titanium,800,Full,
Solid Gear SDGR-650E,https://pcpartpicker.com/product/NpgPxr/solid-gear-power-supply-sdgr650e,,ATX,,650,false,
Thermalright TPFX850,https://pcpartpicker.com/product/mfWJ7P/thermalright-tpfx850-850-w-80-platinum-certified-fully-modular-sfx-power-supply-tpfx850,,SFX,platinum,850,Full,Black
Thermalright TGFX550,https://pcpartpicker.com/product/ryMMnQ/thermalright-tgfx550-550-w-80-gold-certified-fully-modular-sfx-power-supply-tgfx550-w,,SFX,gold,550,Full,White
SeaSonic X,https://pcpartpicker.com/product/Fgwqqs/seasonic-power-supply-ss650km3,,ATX,gold,650,Full,
SHARKOON Rebel P30 Gold,https://pcpartpicker.com/product/fbbRsY/sharkoon-rebel-p30-gold-1000-w-80-gold-certified-fully-modular-atx-power-supply-rebel-p30-gold-1000-w,,ATX,gold,1000,Full,Black
SeaSonic SS-300TGW,https://pcpartpicker.com/product/Cnzv6h/seasonic-ss-300tgw-300-w-80-gold-certified-tfx-power-supply-ss-300tgw,,TFX,gold,300,false,Silver
FSP Group FSP300-60LG-5K,https://pcpartpicker.com/product/DyDwrH/fsp-group-fsp300-60lg-5k-300-w-80-bronze-certified-flex-atx-power-supply-fsp300-60lg-5k,,Flex ATX,bronze,300,false,Silver
Enermax Platimax,https://pcpartpicker.com/product/yjtCmG/enermax-power-supply-epm1500egt,,ATX,platinum,1500,Full,
Rosewill VALENS-700M,https://pcpartpicker.com/product/cRBrxr/rosewill-power-supply-valens700m,,ATX,gold,700,Semi,
YEYIAN Thunder,https://pcpartpicker.com/product/bcLdnQ/yeyian-thunder-500-w-80-certified-atx-power-supply-ype-ps500,,ATX,plus,500,false,Black
YEYIAN Pegasus,https://pcpartpicker.com/product/GV9wrH/yeyian-pegasus-850-w-80-gold-certified-fully-modular-atx-power-supply-yfg-85031-01,,ATX,gold,850,Full,Black
Raidmax Vampire,https://pcpartpicker.com/product/xKFPxr/raidmax-power-supply-rx1000gh,,ATX,gold,1000,Semi,
Antec VP,https://pcpartpicker.com/product/4P648d/antec-power-supply-vp600p,,ATX,,600,false,
Cooler Master MWE Gold V2 ATX3.0,https://pcpartpicker.com/product/sWvD4D/cooler-master-mwe-gold-v2-atx30-1050-w-80-gold-certified-fully-modular-atx-power-supply-mpe-a501-afcag-3g,,ATX,gold,1050,Full,White
Cooler Master MWE Gold V2 ATX3.0,https://pcpartpicker.com/product/dfZXsY/cooler-master-mwe-gold-v2-atx30-850-w-80-gold-certified-fully-modular-atx-power-supply-mpe-8501-afaag-3g,,ATX,gold,850,Full,White
Thermaltake Litepower,https://pcpartpicker.com/product/3dCrxr/thermaltake-litepower-600-w-atx-power-supply-w0355ra,,ATX,,600,false,
SeaSonic S12G,https://pcpartpicker.com/product/Q36BD3/seasonic-power-supply-s12g450,,ATX,gold,450,false,
Super Flower LEADEX VII XG,https://pcpartpicker.com/product/kqXMnQ/super-flower-leadex-vii-xg-750-w-80-gold-certified-fully-modular-atx-power-supply-sf-750f14xg-wh,,ATX,gold,750,Full,White
GALAX PGO1AGPFNAFB0,https://pcpartpicker.com/product/7DYRsY/galax-pgo1agpfnafb0-1000-w-80-gold-certified-fully-modular-atx-power-supply-pgo1agpfnafb0,,ATX,gold,1000,Full,Black
Cougar POLAR,https://pcpartpicker.com/product/M3KKHx/cougar-polar-1200-w-80-platinum-certified-fully-modular-atx-power-supply-cgr-pr-1200,,ATX,platinum,1200,Full,White
Kingwin KX-1000,https://pcpartpicker.com/product/6Wh9TW/kingwin-power-supply-kx1000,,ATX,bronze,1000,Semi,
Fractal Design Edison M,https://pcpartpicker.com/product/dYJkcf/fractal-design-power-supply-fdpsued1b450w,,ATX,gold,450,Semi,
SeaSonic SS-600ES,https://pcpartpicker.com/product/z6448d/seasonic-600-w-80-bronze-certified-atx-power-supply-ss-600es,,ATX,bronze,600,false,Gray
Aerocool PREMIER G1,https://pcpartpicker.com/product/LnFCmG/aerocool-premier-g1-850-w-80-gold-certified-fully-modular-atx-power-supply-acps-2502,,ATX,gold,850,Full,Black
Ultra ULT-LS500,https://pcpartpicker.com/product/rhK2FT/ultra-ult-ls500-500-w-atx-power-supply-ult-ls500,,ATX,,500,false,Silver
In Win Commander II,https://pcpartpicker.com/product/gVphP6/inwin-power-supply-irpcom850ii,,ATX,bronze,850,Full,
Thermaltake Toughpower Grand,https://pcpartpicker.com/product/7NGj4D/thermaltake-power-supply-pstpg1200fpcpusp,,ATX,platinum,1200,Full,
Thermaltake Toughpower Grand,https://pcpartpicker.com/product/mMp323/thermaltake-power-supply-pstpg0850fpcpusp,,ATX,platinum,850,Full,
Super Flower Leadex Platinum,https://pcpartpicker.com/product/MVXnTW/super-flower-leadex-platinum-750w-80-platinum-certified-fully-modular-atx-power-supply-sf-750f14mp-blackuk,,ATX,platinum,750,Full,Black
Enermax Revolution D.F. X,https://pcpartpicker.com/product/CNwmP6/enermax-revolution-df-x-1350-w-80-gold-certified-fully-modular-atx-power-supply-ert1350ewt,,ATX,gold,1350,Full,Black
Thermaltake Toughpower XT,https://pcpartpicker.com/product/CsGkcf/thermaltake-power-supply-tpx1475m,,ATX,gold,1475,Semi,
NZXT HALE90 V2 850W,https://pcpartpicker.com/product/fzJwrH/nzxt-hale90-v2-850w-850-w-80-gold-certified-fully-modular-atx-power-supply-np-1gm-0850a,,ATX,gold,850,Full,
Antec EDGE,https://pcpartpicker.com/product/DP648d/antec-power-supply-edge550,,ATX,gold,550,Full,
Zalman ZM460B-APS,https://pcpartpicker.com/product/2wQypg/zalman-zm460b-aps-460-w-atx-power-supply-zm460b-aps,,ATX,,460,false,
In Win Commander III,https://pcpartpicker.com/product/XwLypg/inwin-power-supply-commanderiii800,,ATX,gold,800,Semi,
FSP Group AURUM CM GOLD 650,https://pcpartpicker.com/product/pjFPxr/fsp-group-power-supply-aurumcmgold650,,ATX,gold,650,Semi,
Rosewill Capstone,https://pcpartpicker.com/product/J7xfrH/rosewill-power-supply-capstone550,,ATX,gold,550,false,
Zalman 1250 Platinum,https://pcpartpicker.com/product/8GphP6/zalman-1250-platinum-1250-w-80-platinum-certified-semi-modular-atx-power-supply-1250-platinum,,ATX,platinum,1250,Semi,
Thermaltake Toughpower Grand,https://pcpartpicker.com/product/jTGkcf/thermaltake-power-supply-tpg700m,,ATX,platinum,700,Semi,
SeaSonic M12II,https://pcpartpicker.com/product/YKmLrH/seasonic-power-supply-s12ii380b,,ATX,bronze,380,false,
FSP Group PT1000FM,https://pcpartpicker.com/product/ysYWGX/fsp-group-power-supply-pt1000fm,,ATX,platinum,1000,Full,
Cooler Master Elite,https://pcpartpicker.com/product/vp7wrH/cooler-master-power-supply-rs400psarj3us,,ATX,,400,false,
Enermax RevoBron TGA,https://pcpartpicker.com/product/9nc48d/enermax-revobron-tga-500-w-80-bronze-certified-semi-modular-atx-power-supply-erb500awt-tr,,ATX,bronze,500,Semi,Black
SeaSonic Platinum,https://pcpartpicker.com/product/cdyFf7/seasonic-power-supply-ss760xp2,,ATX,platinum,760,Full,
Antec Earthwatts Green,https://pcpartpicker.com/product/WCh9TW/antec-power-supply-ea430,,ATX,plus,430,false,
Antec True Power,https://pcpartpicker.com/product/fjxfrH/antec-power-supply-tp550,,ATX,bronze,550,Full,
Antec True Power,https://pcpartpicker.com/product/NjxfrH/antec-power-supply-tp750,,ATX,bronze,750,Semi,
Apevia ATX-AS520W-BK,https://pcpartpicker.com/product/dcK7YJ/apevia-power-supply-atxas520wbk,,ATX,,520,false,
In Win GreenMe 550,https://pcpartpicker.com/product/fYvRsY/inwin-power-supply-greenme550,,ATX,bronze,550,false,
HEC HEC350TEWX,https://pcpartpicker.com/product/kPqdnQ/compucase-power-supply-hec350tewx,,ATX,plus,350,false,
HEC Zephyr MX-750,https://pcpartpicker.com/product/ffBv6h/compucase-power-supply-zephyrmx750,,ATX,bronze,750,false,
Cooler Master eXtreme Power,https://pcpartpicker.com/product/DNmLrH/cooler-master-power-supply-rs600pcare3us,,ATX,,600,false,
CoolMax CA-450,https://pcpartpicker.com/product/qyzv6h/coolmax-power-supply-ca450,,ATX,,450,false,
CoolMax V-500,https://pcpartpicker.com/product/R8Bv6h/coolmax-power-supply-v500,,ATX,,500,false,
CoolMax CUL-650B,https://pcpartpicker.com/product/xmckcf/coolmax-power-supply-cul650b,,ATX,,650,Semi,
Corsair HX650,https://pcpartpicker.com/product/4ktCmG/corsair-hx650-650-w-80-gold-certified-semi-modular-atx-power-supply-cmpsu-650hx-a,,ATX,gold,650,Semi,
Enermax EPG600AWT,https://pcpartpicker.com/product/HjxfrH/enermax-power-supply-epg600awt,,ATX,gold,600,false,
Gigabyte GE-P450P-C2,https://pcpartpicker.com/product/QnvRsY/gigabyte-power-supply-gep450pc2,,ATX,plus,550,false,
Sparkle R-SPI650ACAG,https://pcpartpicker.com/product/BhQypg/sparkle-power-supply-rspi650acag,,ATX,gold,650,false,
Sparkle SPI460PFB2-MC2,https://pcpartpicker.com/product/cRdqqs/sparkle-power-supply-spi460pfb2mc2,,ATX,plus,460,false,
Rosewill RX850-S-B,https://pcpartpicker.com/product/gyzv6h/rosewill-power-supply-rx850sb,,ATX,plus,850,false,
Silverstone OP1000-E,https://pcpartpicker.com/product/FnvRsY/silverstone-power-supply-op1000e,,ATX,,1000,false,
Silverstone Strider,https://pcpartpicker.com/product/mhphP6/silverstone-power-supply-st1200,,ATX,plus,1200,Full,
Silverstone Strider,https://pcpartpicker.com/product/bQbp99/silverstone-power-supply-st50fp,,ATX,bronze,500,Full,
Silverstone Strider,https://pcpartpicker.com/product/WTh9TW/silverstone-power-supply-st60ef,,ATX,bronze,600,false,
Thermaltake TR2,https://pcpartpicker.com/product/JWR48d/thermaltake-power-supply-tr500p,,ATX,bronze,500,false,
Thermaltake Black Widow,https://pcpartpicker.com/product/RxMFf7/thermaltake-black-widow-850-w-80-bronze-certified-semi-modular-atx-power-supply-w0319ru,,ATX,bronze,850,Semi,
Enermax REVOLUTION X't,https://pcpartpicker.com/product/LZsKHx/enermax-revolution-xt-730-w-80-gold-certified-semi-modular-atx-power-supply-erx730awt,,ATX,gold,730,Semi,
Deepcool PM600D,https://pcpartpicker.com/product/v8rqqs/deepcool-pm600d-600-w-80-gold-certified-atx-power-supply-r-pm600d-fa0b-us,,ATX,gold,600,false,Black
be quiet! System Power U9,https://pcpartpicker.com/product/jTQG3C/be-quiet-system-power-u9-400-w-80-bronze-certified-atx-power-supply-bn606,,ATX,bronze,400,false,Black
Rosewill CFZ,https://pcpartpicker.com/product/9PC48d/rosewill-cfz-500-w-80-bronze-certified-semi-modular-atx-power-supply-cfz500,,ATX,bronze,500,Semi,Black
Rosewill Quark 750,https://pcpartpicker.com/product/7wVBD3/rosewill-power-supply-quark750,,ATX,platinum,750,Full,
SeaSonic SSP-550RT,https://pcpartpicker.com/product/D2XfrH/seasonic-power-supply-ssp550rt,,ATX,gold,550,false,
Antec Earthwatts,https://pcpartpicker.com/product/vbjWGX/antec-power-supply-ea550green,,ATX,bronze,550,false,
Enermax EPM750AWT,https://pcpartpicker.com/product/FCxfrH/enermax-power-supply-epm750awt,,ATX,platinum,750,Semi,
CoolMax ZX-600,https://pcpartpicker.com/product/dfW9TW/coolmax-power-supply-zx600,,ATX,plus,600,false,
CoolMax ZX-700,https://pcpartpicker.com/product/PcXfrH/coolmax-power-supply-zx700,,ATX,plus,700,false,
