name,part_url,socket,form_factor,max_memory,memory_slots,color,manufacturer,part_number,memory_type,memory_speed_max,m2_slots,sata_6_ports,sata_3_ports,pci_x16_slots,pci_x8_slots,pci_x4_slots,pci_x1_slots,pci_slots,mini_pcie_msata_slots,uses_back_connect,ecc_support,header_usb_2_0,header_usb_3_2_gen_1,header_usb_3_2_gen_2,header_usb_3_2_gen_2x2,header_usb_2_0__(single_port)
MSI MEG X870E GODLIKE,https://pcpartpicker.com/product/pRLdnQ/msi-meg-x870e-godlike-eatx-am5-motherboard-meg-x870e-godlike,AM5,EATX,256,4,Black,MSI,MEG X870E GODLIKE|7E48-001R,DDR5,8400,2260/2280 M-key|2260/2280 M-key|2280/22110 M-key|2260/2280 M-key|2260/2280 M-key,4,0,2,0,1,0,0,,False,False,2,2,1,1,0
Gigabyte B850M EAGLE WIFI6E ICE,https://pcpartpicker.com/product/JXfV3C/gigabyte-b850m-eagle-wifi6e-ice-micro-atx-am5-motherboard-b850m-eagle-wifi6e-ice,AM5,Micro ATX,256,4,White,Gigabyte,B850M EAGLE WIFI6E ICE|B850M EAGLE WF6E ICE,DDR5,8200,2580/25110 M-key|2280/22110 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Asus H110M-C/CSM,https://pcpartpicker.com/product/WF8H99/asus-motherboard-h110mccsm,LGA1151,Micro ATX,32,2,Black / Gold,Asus,H110M-C/CSM,DDR4,2133,,4,0,1,0,0,2,1,,False,False,1,1,0,0,0
MSI PRO B760M-P DDR4,https://pcpartpicker.com/product/M6nypg/msi-pro-b760m-p-ddr4-micro-atx-lga1700-motherboard-pro-b760m-p-ddr4,LGA1700,Micro ATX,128,4,Black,MSI,PRO B760M-P DDR4|7E02-001R|911-7E02-001,DDR4,4800,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
ASRock B850M-X WiFi R2.0,https://pcpartpicker.com/product/Tdbypg/asrock-b850m-x-wifi-r20-micro-atx-am5-motherboard-b850m-x-wifi-r20,AM5,Micro ATX,128,2,Black / White,ASRock,B850M-X WiFi R2.0|90-MXBSH0-A0UAYZ,DDR5,8200,2280 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Gigabyte Z790 EAGLE AX,https://pcpartpicker.com/product/Yj7scf/gigabyte-z790-eagle-ax-atx-lga1700-motherboard-z790-eagle-ax,LGA1700,ATX,256,4,Gray / Black,Gigabyte,Z790 EAGLE AX,DDR5,7400,2280/22110 M-key|2280 M-key|2280 M-key,4,0,3,0,0,2,0,,False,False,2,1,1,0,0
MSI MPG X870E CARBON WIFI,https://pcpartpicker.com/product/dGWJ7P/msi-mpg-x870e-carbon-wifi-atx-am5-motherboard-mpg-x870e-carbon-wifi,AM5,ATX,256,4,Black,MSI,MPG X870E CARBON WIFI|7E49-001R|911-7E49-08S,DDR5,8400,2260/2280 M-key|2260/2280 M-key|2280/22110 M-key|2260/2280 M-key,4,0,3,0,0,0,0,,False,False,2,2,0,1,0
Asus ROG STRIX X870-I GAMING WIFI,https://pcpartpicker.com/product/Pm6NnQ/asus-rog-strix-x870-i-gaming-wifi-mini-itx-am5-motherboard-rog-strix-x870-i-gaming-wifi,AM5,Mini ITX,128,2,Black,Asus,ROG STRIX X870-I GAMING WIFI|90MB1IW0-M0EAY0,DDR5,8600,2280 M-key|2242/2260/2280 M-key,2,0,1,0,0,0,0,,False,False,0,1,1,0,0
Gigabyte B550I AORUS PRO AX,https://pcpartpicker.com/product/9pn8TW/gigabyte-b550i-aorus-pro-ax-mini-itx-am4-motherboard-b550i-aorus-pro-ax,AM4,Mini ITX,64,2,Black / Silver,Gigabyte,B550I AORUS PRO AX|GA-B550-I-AORUS-PRO-AX,DDR4,5000,2260/2280 M-key|2260/2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
ASRock B450M PRO4 R2.0,https://pcpartpicker.com/product/cYJp99/asrock-b450m-pro4-r20-micro-atx-am4-motherboard-b450m-pro4-r20,AM4,Micro ATX,128,4,Gray / Black,ASRock,B450M PRO4 R2.0,DDR4,3200,2242/2260/2280 M-key|2230/2242/2260/2280 M-key,4,0,2,0,0,1,0,,False,False,2,1,0,0,0
ASRock B650I Lightning Wifi,https://pcpartpicker.com/product/rVfxFT/asrock-b650i-lightning-wifi-mini-itx-am5-motherboard-b650i-lightning-wifi,AM5,Mini ITX,96,2,Black,ASRock,B650I Lightning Wifi|90-MXBMP0-A0UAYZ,DDR5,7200,2280 M-key|2280 M-key|2230 E-key,2,0,1,0,0,0,0,,False,False,1,1,1,0,0
Asus ROG STRIX B650E-F GAMING WIFI,https://pcpartpicker.com/product/s8nypg/asus-rog-strix-b650e-f-gaming-wifi-atx-am5-motherboard-rog-strix-b650e-f-gaming-wifi,AM5,ATX,192,4,Black,Asus,ROG STRIX B650E-F GAMING WIFI|90MB1BQ0-M0AAY0|90MB1BQ0-M0EAY0|90MB1BQ0-M0EAY1,DDR5,6400,2242/2260/2280 M-key|2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,4,0,2,0,0,2,0,,False,False,2,1,1,0,0
MSI PRO B650-S WIFI,https://pcpartpicker.com/product/mP88TW/msi-pro-b650-s-wifi-atx-am5-motherboard-pro-b650-s-wifi,AM5,ATX,192,4,Black,MSI,PRO B650-S WIFI|7E26-003R,DDR5,6000,2280/22110 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Asus PRIME B650-PLUS WIFI,https://pcpartpicker.com/product/KtcgXL/asus-prime-b650-plus-wifi-atx-am5-motherboard-prime-b650-plus-wifi,AM5,ATX,192,4,Black / Silver,Asus,PRIME B650-PLUS WIFI|90MB1KP0-M0EAY0,DDR5,7600,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,4,0,2,0,0,2,0,,False,False,2,1,1,0,0
Asus TUF GAMING X870-PLUS WIFI,https://pcpartpicker.com/product/KT88TW/asus-tuf-gaming-x870-plus-wifi-atx-am5-motherboard-tuf-gaming-x870-plus-wifi,AM5,ATX,192,4,Black,Asus,TUF GAMING X870-PLUS WIFI|90MB1IU0-M0EAY0|90MB1IU0-M0AAY0,DDR5,8000,2280 M-key|2280 M-key|2280 M-key|2242/2260/2280 M-key,2,0,2,0,0,0,0,,False,False,2,1,0,1,0
ASRock B550M Pro4,https://pcpartpicker.com/product/NT7p99/asrock-b550m-pro4-micro-atx-am4-motherboard-b550m-pro4,AM4,Micro ATX,128,4,Silver / Black,ASRock,B550M Pro4|90-MXBDK0-A0UAYZ,DDR4,4533,2280 M-key|2280 M-key|2230 E-key,6,0,2,0,0,1,0,,False,False,2,2,0,0,0
Asus ROG CROSSHAIR X870E HERO BTF,https://pcpartpicker.com/product/B9FCmG/asus-rog-crosshair-x870e-hero-btf-atx-am5-motherboard-rog-crosshair-x870e-hero-btf,AM5,ATX,256,4,Black,Asus,ROG CROSSHAIR X870E HERO BTF|90MB1MX0-M0EAY0,DDR5,8600,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2280 M-key,4,0,0,0,1,0,0,,True,False,2,2,0,2,0
MSI B450M-A PRO MAX II,https://pcpartpicker.com/product/w4BzK8/msi-b450m-a-pro-max-ii-micro-atx-am4-motherboard-b450m-a-pro-max-ii,AM4,Micro ATX,64,2,Black,MSI,B450M-A PRO MAX II|7C52-036R,DDR4,4133,2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,0,0,0
ASRock B650 Steel Legend WiFi,https://pcpartpicker.com/product/MgHqqs/asrock-b650-steel-legend-wifi-atx-am5-motherboard-b650-steel-legend-wifi,AM5,ATX,256,4,White / Silver,ASRock,B650 Steel Legend WiFi|90-MXBN90-A0UAYZ,DDR5,7200,2260/2280 M-key|2230/2260/2280 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,2,1,0,0
ASRock B760M PG Riptide Wifi,https://pcpartpicker.com/product/WbyH99/asrock-b760m-pg-riptide-wifi-micro-atx-lga1700-motherboard-b760m-pg-riptide-wifi,LGA1700,Micro ATX,192,4,Black,ASRock,B760M PG Riptide Wifi,DDR5,7200,2280/22110 M-key|2280 M-key|2230 E-key,4,0,1,0,0,1,0,,False,False,1,1,1,0,0
ASRock A620AI WiFi,https://pcpartpicker.com/product/FcG2FT/asrock-a620ai-wifi-mini-itx-am5-motherboard-a620ai-wifi,AM5,Mini ITX,128,2,Black,ASRock,A620AI WiFi|90-MXBT50-A0UAYZ,DDR5,8200,2280 M-key|2280 M-key|2230 E-key,2,0,1,0,0,0,0,,False,False,1,1,1,0,0
Gigabyte B650M GAMING WIFI6E,https://pcpartpicker.com/product/sNQwrH/gigabyte-b650m-gaming-wifi6e-micro-atx-am5-motherboard-b650m-gaming-wifi6e,AM5,Micro ATX,128,2,Silver / Black,Gigabyte,B650M GAMING WIFI6E,DDR5,7200,2580 M-key,4,0,1,0,0,1,0,,False,False,2,1,0,0,0
Asus ROG STRIX B650E-I GAMING WIFI,https://pcpartpicker.com/product/WQTp99/asus-rog-strix-b650e-i-gaming-wifi-mini-itx-am5-motherboard-rog-strix-b650e-i-gaming-wifi,AM5,Mini ITX,96,2,Black,Asus,ROG STRIX B650E-I GAMING WIFI|90MB1BI0-M0EAY0,DDR5,6400,2242/2260/2280 M-key|2242/2260/2280 M-key,2,0,1,0,0,0,0,,False,False,1,1,1,0,0
Gigabyte X870E AORUS PRO ICE,https://pcpartpicker.com/product/3QtLrH/gigabyte-x870e-aorus-pro-ice-atx-am5-motherboard-x870e-aorus-pro-ice,AM5,ATX,256,4,White,Gigabyte,X870E AORUS PRO ICE,DDR5,8000,2580/25110 M-key|2280/22110 M-key|2280/22110 M-key|2280/22110 M-key,4,0,3,0,0,0,0,,False,False,2,2,0,1,0
Asus ROG STRIX B650-A GAMING WIFI,https://pcpartpicker.com/product/Gjt9TW/asus-rog-strix-b650-a-gaming-wifi-atx-am5-motherboard-rog-strix-b650-a-gaming-wifi,AM5,ATX,192,4,Black / Silver,Asus,ROG STRIX B650-A GAMING WIFI|90MB1BP0-M0AAY0|90MB1BP0-M0EAY0,DDR5,6400,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key,4,0,2,0,0,2,0,,False,False,2,1,1,0,0
MSI B760 GAMING PLUS WIFI,https://pcpartpicker.com/product/TxcgXL/msi-b760-gaming-plus-wifi-atx-lga1700-motherboard-b760-gaming-plus-wifi,LGA1700,ATX,192,4,Black / Silver,MSI,B760 GAMING PLUS WIFI|7D98-007R|911-7D98-007,DDR5,6800,2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2230 E-key,4,0,5,0,0,0,0,,False,False,2,1,1,0,0
Asus ProArt X870E-CREATOR WIFI,https://pcpartpicker.com/product/mFFmP6/asus-proart-x870e-creator-wifi-atx-am5-motherboard-proart-x870e-creator-wifi,AM5,ATX,256,4,Black / Gold,Asus,ProArt X870E-CREATOR WIFI|90mb1ig0-m0aay0|90MB1IG0-M0EAY0,DDR5,8000,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key,4,0,3,0,0,0,0,,False,False,3,1,0,1,0
Gigabyte B550 GAMING X V2,https://pcpartpicker.com/product/KxFbt6/gigabyte-b550-gaming-x-v2-atx-am4-motherboard-b550-gaming-x-v2,AM4,ATX,128,4,Black,Gigabyte,B550 GAMING X V2|GAB55GMX2-00-G|GA-B550-GAMING-X-V2,DDR4,4733,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,4,0,2,0,0,3,0,,False,False,2,1,1,0,0
MSI MAG B550 TOMAHAWK,https://pcpartpicker.com/product/3Mxbt6/msi-mag-b550-tomahawk-atx-am4-motherboard-mag-b550-tomahawk,AM4,ATX,128,4,Black / Silver,MSI,MAG B550 TOMAHAWK|7C91-001R|B550TMHWK|911-7C91-001,DDR4,4866,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,2,0,0,2,0,,False,False,2,1,1,0,0
Gigabyte B550 AORUS ELITE AX V2,https://pcpartpicker.com/product/Vb3mP6/gigabyte-b550-aorus-elite-ax-v2-atx-am4-motherboard-b550aorus-elite-axv2,AM4,ATX,128,4,Black / Silver,Gigabyte,B550AORUS ELITE AXV2,DDR4,4733,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,4,0,3,0,0,1,0,,False,False,2,1,1,0,0
Gigabyte X870E AORUS MASTER X3D ICE,https://pcpartpicker.com/product/brLp99/gigabyte-x870e-aorus-master-x3d-ice-atx-am5-motherboard-x870e-a-master-x-ice,AM5,ATX,256,4,White,Gigabyte,X870E A MASTER X ICE|X870E AORUS MASTER X3D ICE,DDR5,9000,2580 M-key|2280 M-key|2280 M-key|2280 M-key|2280 M-key,2,0,3,0,0,0,0,,False,False,2,2,0,1,0
Asus TUF GAMING Z790-PLUS WIFI,https://pcpartpicker.com/product/s3cG3C/asus-tuf-gaming-z790-plus-wifi-atx-lga1700-motherboard-tuf-gaming-z790-plus-wifi,LGA1700,ATX,192,4,Black / Gray,Asus,TUF GAMING Z790-PLUS WIFI|90MB1D80-M0EAY0|90MB1D80-M0AAY0|90MB1D80-M1EAY0,DDR5,7200,2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key|2242/2260/2280 M-key,4,0,2,0,1,2,0,,False,False,2,1,1,0,0
MSI PRO B850M-A WIFI,https://pcpartpicker.com/product/tvdMnQ/msi-pro-b850m-a-wifi-micro-atx-am5-motherboard-pro-b850m-a-wifi,AM5,Micro ATX,256,4,Black / Silver,MSI,PRO B850M-A WIFI,DDR5,8600,2260/2280 M-key|2260/2280 M-key,4,0,2,0,0,1,0,,False,False,0,1,1,0,2
ASRock B650M-HDV/M.2 White,https://pcpartpicker.com/product/8LFCmG/asrock-b650m-hdvm2-white-micro-atx-am5-motherboard-b650m-hdvm2-white,AM5,Micro ATX,128,2,White,ASRock,B650M-HDV/M.2 White,DDR5,8200,2280 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,2,1,0,0
Gigabyte X870I AORUS PRO ICE,https://pcpartpicker.com/product/3LV2FT/gigabyte-x870i-aorus-pro-ice-mini-itx-am5-motherboard-x870i-aorus-pro-ice,AM5,Mini ITX,128,2,White,Gigabyte,X870I AORUS PRO ICE,DDR5,8400,2280 M-key|2280 M-key,2,0,1,0,0,0,0,,False,False,1,1,1,0,0
ASRock A520M-HDV,https://pcpartpicker.com/product/bWqBD3/asrock-a520m-hdv-micro-atx-am4-motherboard-a520m-hdv,AM4,Micro ATX,64,2,Black / Silver,ASRock,A520M-HDV|90-MXBE50-A0UAYZ,DDR4,4733,2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,0,0,0
Gigabyte B650 AORUS ELITE AX V2,https://pcpartpicker.com/product/KrWJ7P/gigabyte-b650-aorus-elite-ax-v2-atx-am5-motherboard-b650-aorus-elite-ax-v2,AM5,ATX,192,4,Black / Silver,Gigabyte,B650 AORUS ELITE AX V2|B650 A ELITE AX V2,DDR5,8000,2580/25110 M-key|2580/25110 M-key|2580/25110 M-key,4,0,3,0,0,0,0,,False,False,2,1,0,1,0
ASRock B650M-HDV/M.2,https://pcpartpicker.com/product/Dq4Zxr/asrock-b650m-hdvm2-micro-atx-am5-motherboard-b650m-hdvm2,AM5,Micro ATX,96,2,Silver / Black,ASRock,B650M-HDV/M.2|90-MXBLA0-A0UAYZ,DDR5,6400,2280 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,2,1,0,0
ASRock B550M-ITX/ac,https://pcpartpicker.com/product/G6VG3C/asrock-b550m-itxac-mini-itx-am4-motherboard-b550m-itxac,AM4,Mini ITX,64,2,Silver / Black,ASRock,B550M-ITX/ac|90-MXBDH0-A0UAYZ,DDR4,4600,2280 M-key|2230 E-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Gigabyte X870 EAGLE WIFI7,https://pcpartpicker.com/product/mhWJ7P/gigabyte-x870-eagle-wifi7-atx-am5-motherboard-x870-eagle-wifi7,AM5,ATX,256,4,Black,Gigabyte,X870 EAGLE WIFI7,DDR5,8000,2580/25110 M-key|2580/25110 M-key|2580/25110 M-key,4,0,3,0,0,0,0,,False,False,2,1,1,0,0
MSI X870E GAMING PLUS WIFI,https://pcpartpicker.com/product/wqh2FT/msi-x870e-gaming-plus-wifi-atx-am5-motherboard-x870e-gaming-plus-wifi,AM5,ATX,256,4,Black,MSI,X870E GAMING PLUS WIFI|7E70-001R,DDR5,8200,2260/2280 M-key|2260/2280 M-key|2280/22110 M-key|2230 E-key,4,0,3,0,0,1,0,,False,False,3,2,1,0,0
MSI MAG B760 TOMAHAWK WIFI,https://pcpartpicker.com/product/CxLFf7/msi-mag-b760-tomahawk-wifi-atx-lga1700-motherboard-mag-b760-tomahawk-wifi,LGA1700,ATX,192,4,Black,MSI,MAG B760 TOMAHAWK WIFI|7D96-003R|B760TAMAWIFI|911-7D96-003,DDR5,7000,2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Asus ROG STRIX B550-A GAMING,https://pcpartpicker.com/product/y96qqs/asus-rog-strix-b550-a-gaming-atx-am4-motherboard-rog-strix-b550-a-gaming,AM4,ATX,128,4,Black / White,Asus,ROG STRIX B550-A GAMING|90MB15J0-M0EAY0|90MB15J0-MVAAY0,DDR4,4600,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,2,1,0,0,0
ASRock H370M-HDV,https://pcpartpicker.com/product/d2GhP6/asrock-h370m-hdv-micro-atx-lga1151-motherboard-h370m-hdv,LGA1151,Micro ATX,64,2,Black / Silver,ASRock,H370M-HDV|90-MXBF40-A0UAYZ,DDR4,2666,,4,0,1,0,0,1,0,,False,False,1,1,0,0,0
MSI B450 TOMAHAWK MAX,https://pcpartpicker.com/product/jcYQzy/msi-b450-tomahawk-max-atx-am4-motherboard-b450-tomahawk-max,AM4,ATX,128,4,Black,MSI,B450 TOMAHAWK MAX,DDR4,4133,2242/2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,2,1,0,0,0
Gigabyte B650 AORUS ELITE AX ICE,https://pcpartpicker.com/product/CwjRsY/gigabyte-b650-aorus-elite-ax-ice-atx-am5-motherboard-b650-aorus-elite-ax-ice,AM5,ATX,192,4,Silver,Gigabyte,B650 AORUS ELITE AX ICE|B650 A ELITE AX ICE,DDR5,8000,2580/25110 M-key|2580/25110 M-key|2580/25110 M-key,4,0,3,0,0,0,0,,False,False,2,1,0,1,0
Asus TUF GAMING X870E-PLUS WIFI7,https://pcpartpicker.com/product/QjJBD3/asus-tuf-gaming-x870e-plus-wifi7-atx-am5-motherboard-tuf-gaming-x870e-plus-wifi7,AM5,ATX,256,4,Black / Silver,Asus,TUF GAMING X870E-PLUS WIFI7|90MB1M70-M0EAY0|90MB1M70-MVAAY0,DDR5,8000,2280 M-key|2242/2260/2280/22110 M-key|2280 M-key|2280 M-key,4,0,2,0,0,1,0,,False,False,2,1,0,1,0
Asus PRIME X870-P WIFI,https://pcpartpicker.com/product/d7zXsY/asus-prime-x870-p-wifi-atx-am5-motherboard-prime-x870-p-wifi,AM5,ATX,192,4,Black / Silver,Asus,PRIME X870-P WIFI|90MB1IS0-M0AAY0|90MB1IS0-M0EAY0,DDR5,8000,2280 M-key|2242/2260/2280 M-key|2280 M-key|2280 M-key,2,0,4,0,0,0,0,,False,False,2,1,1,0,0
MSI B850 GAMING PLUS WIFI,https://pcpartpicker.com/product/4XHp99/msi-b850-gaming-plus-wifi-atx-am5-motherboard-b850-gaming-plus-wifi,AM5,ATX,256,4,Silver / Black,MSI,B850 GAMING PLUS WIFI|7E56-001R|911-7E56-05S,DDR5,8200,2260/2280 M-key|2280/22110 M-key|2260/2280 M-key,4,0,4,0,0,0,0,,False,False,2,2,1,0,0
ASRock X870E Taichi,https://pcpartpicker.com/product/6HkH99/asrock-x870e-taichi-eatx-am5-motherboard-x870e-taichi,AM5,EATX,256,4,Black,ASRock,X870E Taichi|90-MXBP90-A0UAYZ,DDR5,8200,2280 M-key|2280 M-key|2280 M-key|2280 M-key|2230 E-key,6,0,2,0,0,0,0,,False,False,2,2,0,1,0
ASRock Phantom Gaming X870E Nova WiFi,https://pcpartpicker.com/product/4bFmP6/asrock-phantom-gaming-x870e-nova-wifi-atx-am5-motherboard-x870e-nova-wifi,AM5,ATX,256,4,Black / Purple,ASRock,X870E Nova WiFi|90-MXBPX0-A0UAYZ,DDR5,8200,2280 M-key|2280 M-key|2280 M-key|2280 M-key|2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,2,0,1,0
Asus TUF GAMING B550M-PLUS WIFI II,https://pcpartpicker.com/product/kLNxFT/asus-tuf-gaming-b550m-plus-wifi-ii-micro-atx-am4-motherboard-tuf-gaming-b550m-plus-wifi-ii,AM4,Micro ATX,128,4,Black / Gray,Asus,TUF GAMING B550M-PLUS WIFI II|90MB19Y0-M0EAY0|90MB19Y0-MVAAY0,DDR4,4866,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,4,0,2,0,0,1,0,,False,False,2,1,0,0,0
Asus TUF GAMING X570-PLUS (WI-FI),https://pcpartpicker.com/product/dmGnTW/asus-tuf-gaming-x570-plus-wi-fi-atx-am4-motherboard-tuf-gaming-x570-plus-wi-fi,AM4,ATX,128,4,Black / Gold,Asus,TUF GAMING X570-PLUS (WI-FI)|90MB1170-MVAAY0|90MB1170-M0EAY0|90MB1170-M0AAY0,DDR4,4400,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,8,0,2,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte B850 GAMING WIFI6,https://pcpartpicker.com/product/3f8Pxr/gigabyte-b850-gaming-wifi6-atx-am5-motherboard-b850-gaming-wifi6,AM5,ATX,256,4,Black / Gray,Gigabyte,B850 GAMING WIFI6|B850 GAMING WF6,DDR5,8200,2280/22110 M-key|2280/22110 M-key|2280/22110 M-key,4,0,4,0,0,0,0,,False,False,2,1,1,0,0
ASRock H470M-HVS,https://pcpartpicker.com/product/BbJgXL/asrock-h470m-hvs-micro-atx-lga1200-motherboard-h470m-hvs,LGA1200,Micro ATX,64,2,Black / Silver,ASRock,H470M-HVS|90-MXBG60-A0UAYZ,DDR4,2933,,4,0,1,0,0,1,0,,False,False,1,1,0,0,0
MSI PRO B850M-P WIFI,https://pcpartpicker.com/product/p7G2FT/msi-pro-b850m-p-wifi-micro-atx-am5-motherboard-pro-b850m-p-wifi,AM5,Micro ATX,256,4,Black / Silver,MSI,PRO B850M-P WIFI|7E71-001R|911-7E71-001,DDR5,8200,2260/2280 M-key|2260/2280 M-key|2280 M-key,4,0,4,0,0,0,0,,False,False,2,2,1,0,0
MSI PRO B650M-A WIFI,https://pcpartpicker.com/product/cRQcCJ/msi-pro-b650m-a-wifi-micro-atx-am5-motherboard-pro-b650m-a-wifi,AM5,Micro ATX,192,4,Black,MSI,PRO B650M-A WIFI|7D77-001R|B650MAWIFI|911-7D77-001,DDR5,6400,2260/2280 M-key|2260/2280 M-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Gigabyte B850M GAMING X WIFI6E,https://pcpartpicker.com/product/KCy8TW/gigabyte-b850m-gaming-x-wifi6e-micro-atx-am5-motherboard-b850m-gaming-x-wifi6e,AM5,Micro ATX,256,4,Black,Gigabyte,B850M GAMING X WIFI6E|B850M GAMING X WF6E,DDR5,8200,2580/25110 M-key|2580/25110 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Asus TUF GAMING A520M-PLUS WIFI,https://pcpartpicker.com/product/T6YmP6/asus-tuf-gaming-a520m-plus-wifi-micro-atx-am4-motherboard-tuf-gaming-a520m-plus-wifi,AM4,Micro ATX,128,4,Black / Orange,Asus,TUF GAMING A520M-PLUS WIFI|90MB17F0-M0EAY0,DDR4,4866,2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
MSI B760M GAMING PLUS WIFI,https://pcpartpicker.com/product/fGtLrH/msi-b760m-gaming-plus-wifi-micro-atx-lga1700-motherboard-b760m-gaming-plus-wifi,LGA1700,Micro ATX,192,4,Black / Silver,MSI,B760M GAMING PLUS WIFI|911-7D99-017|7D99-017R|B760MGAPLWI,DDR5,6800,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,2,0,0,1,0,,False,False,2,2,1,0,0
Gigabyte X870 AORUS ELITE WIFI7,https://pcpartpicker.com/product/836NnQ/gigabyte-x870-aorus-elite-wifi7-atx-am5-motherboard-x870-aorus-elite-wifi7,AM5,ATX,256,4,Black,Gigabyte,X870 AORUS ELITE WIFI7|X870 A ELITE WIFI7,DDR5,8000,2580/25110 M-key|2280/22110 M-key|2280/22110 M-key|2280/22110 M-key,4,0,3,0,0,0,0,,False,False,2,1,0,1,0
ASRock B850M Pro RS WiFi,https://pcpartpicker.com/product/KyfV3C/asrock-b850m-pro-rs-wifi-micro-atx-am5-motherboard-b850m-pro-rs-wifi,AM5,Micro ATX,256,4,Silver / Black,ASRock,B850M Pro RS WiFi|90-MXBR7-A0UAYZ|90-MXBR70-A0UAYZ,DDR5,8000,2280 M-key|2280 M-key|2280 M-key|2230 E-key,4,0,1,0,1,0,0,,False,False,2,2,1,0,0
Gigabyte Z790 AORUS ELITE AX,https://pcpartpicker.com/product/T2H7YJ/gigabyte-z790-aorus-elite-ax-atx-lga1700-motherboard-z790-aorus-elite-ax,LGA1700,ATX,256,4,Black,Gigabyte,Z790 AORUS ELITE AX,DDR5,7600,2280/22110 M-key|2280/22110 M-key|2280/22110 M-key|2280/22110 M-key,6,0,3,0,0,0,0,,False,False,2,1,1,0,0
Asus TUF GAMING B650-E WIFI,https://pcpartpicker.com/product/9BJp99/asus-tuf-gaming-b650-e-wifi-atx-am5-motherboard-tuf-gaming-b650-e-wifi,AM5,ATX,192,4,Black / Orange,Asus,TUF GAMING B650-E WIFI|90MB1GT0-M0EAY0|90MB1GT0-M0AAY0,DDR5,8000,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key,4,0,2,0,0,1,0,,False,False,2,1,0,1,0
ASRock A520M-ITX/ac,https://pcpartpicker.com/product/zBn8TW/asrock-a520m-itxac-mini-itx-am4-motherboard-a520m-itxac,AM4,Mini ITX,64,2,Black / Silver,ASRock,A520M-ITX/ac|90-MXBDG0-A0UAYZ,DDR4,4733,2280 M-key|2230 E-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
MSI MAG B850M MORTAR WIFI,https://pcpartpicker.com/product/m74Pxr/msi-mag-b850m-mortar-wifi-micro-atx-am5-motherboard-mag-b850m-mortar-wifi,AM5,Micro ATX,256,4,Black / Green,MSI,MAG B850M MORTAR WIFI|7E61-001R|911-7E61-001,DDR5,8200,2260/2280 M-key|2260/2280 M-key|2280 M-key|2230 E-key,4,0,1,1,0,0,0,,False,False,2,1,1,0,0
Gigabyte B550M DS3H AC R2,https://pcpartpicker.com/product/HwcBD3/gigabyte-b550m-ds3h-ac-r2-micro-atx-am4-motherboard-b550m-ds3h-ac-r2,AM4,Micro ATX,128,4,Black,Gigabyte,B550M DS3H AC R2,DDR4,3200,2280 M-key|2280 M-key,4,0,2,0,0,1,0,,False,False,1,1,1,0,0
