name,part_url,type,efficiency,wattage,modular,color,manufacturer,part_number,length,atx_4_pin_connectors,eps_8_pin_connectors,pcie_16_pin_12vhpwr_12v_2x6_connectors,pcie_12_pin_connectors,pcie_8_pin_connectors,pcie_6_2_pin_connectors,pcie_6_pin_connectors,sata_connectors,amp_molex_4_pin_connectors
Cooler Master MasterWatt TUF Gaming Alliance,https://pcpartpicker.com/product/n9PKHx/cooler-master-masterwatt-tuf-gaming-alliance-550-w-80-bronze-certified-semi-modular-atx-power-supply-mpx-5501-amaab-sf,ATX,bronze,550,Semi,Black / Gray,Cooler Master,MPX-5501-AMAAB-SF,140.0,0,1,0,0,0,2,0,6,2
PC Cooler KN1000,https://pcpartpicker.com/product/dHLp99/pc-cooler-kn1000-1000-w-80-gold-certified-fully-modular-atx-power-supply-p3-kn1000-g1f,ATX,gold,1000,Full,Black,PC Cooler,P3-KN1000-G1F,140.0,0,2,1,0,0,3,0,9,3
G.Skill MB850G,https://pcpartpicker.com/product/jZV2FT/gskill-mb850g-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-gd850a-cwmb1,ATX,gold,850,Full,Black,G.Skill,GP-GD850A-CWMB1,140.0,0,2,0,0,0,6,0,9,3
Segotep CP-PSU-ST-P750F,https://pcpartpicker.com/product/drD7YJ/segotep-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-psu-st-p750f,ATX,gold,750,Full,Black,Segotep,CP-PSU-ST-P750F,160.0,0,2,0,0,0,2,0,7,5
Antec High Current Gamer,https://pcpartpicker.com/product/kWfhP6/antec-high-current-gamer-850w-80-bronze-certified-fully-modular-atx-power-supply-hcg850-bronze,ATX,bronze,850,Full,Black,Antec,HCG850 Bronze,165.0,0,2,0,0,0,4,0,9,4
Antec NeoECO Gold,https://pcpartpicker.com/product/QjTp99/antec-neoeco-gold-650-w-80-gold-certified-fully-modular-atx-power-supply-ne650g-m,ATX,gold,650,Full,,Antec,NE650G M|X7000A078-20,140.0,0,2,0,0,0,4,0,8,3
be quiet! Straight Power E9,https://pcpartpicker.com/product/q78H99/be-quiet-power-supply-bn193,ATX,gold,600,false,,be quiet!,BN193,160.0,0,1,0,0,0,4,0,8,4
Rosewill Capstone,https://pcpartpicker.com/product/Pjzv6h/rosewill-power-supply-capstone650m,ATX,gold,650,Semi,,Rosewill,CAPSTONE-650-M,169.0,0,1,0,0,0,4,0,8,5
Cooler Master M620,https://pcpartpicker.com/product/9Q8H99/cooler-master-real-power-620w-80-certified-semi-modular-atx-power-supply-rs-620-asaa-a1,ATX,plus,620,Semi,,Cooler Master,RS-620-ASAA-A1,150.0,1,1,0,0,1,0,2,6,10
Super Flower Leadex III Super Pro,https://pcpartpicker.com/product/M6rRsY/super-flower-leadex-iii-super-pro-750-w-80-bronze-certified-fully-modular-atx-power-supply-sf-750r14he,ATX,bronze,750,Full,Black,Super Flower,SF- 750R14HE,150.0,0,2,0,0,0,4,0,8,4
Super Flower Leadex III Super Pro,https://pcpartpicker.com/product/wjZ9TW/super-flower-leadex-iii-super-pro-850-w-80-bronze-certified-fully-modular-atx-power-supply-sf-850r14he,ATX,bronze,850,Full,Black,Super Flower,SF- 850R14HE,150.0,0,2,0,0,0,6,0,9,4
Cooler Master X Silent MAX,https://pcpartpicker.com/product/HvP8TW/cooler-master-x-silent-max-1300-w-80-platinum-certified-fully-modular-atx-power-supply-mps-d001-afap-bus,ATX,platinum,1300,Full,Black,Cooler Master,MPS-D001-AFAP-BUS|MPS-D001-AFAP-BWO|MPS-D001-AFAP-BBU|MPS-D001-AFAP-BHK|MPS-D001-AFAP-BBS|MPS-D001-AFAP-BKR|MPS-D001-AFAP-BST|MPS-D001-AFAP-BBR|MPS-D001-AFAP-BAU|MPS-D001-AFAP-BNL|MPS-D001-AFAP-BIN|MPS-D001-AFAP-BEU|MPS-D001-AFAP-BJP|MPS-D001-AFAP-BTW|MPS-D001-AFAP-BUK,180.0,0,2,1,0,0,4,0,16,4
iTek GF EVO,https://pcpartpicker.com/product/PHYmP6/itek-gf-evo-850-w-80-gold-certified-fully-modular-atx-power-supply-itpsegf850,ATX,gold,850,Full,Black,iTek,ITPSEGF850,188.0,0,1,0,0,0,2,0,9,3
CoolMax ZX-500,https://pcpartpicker.com/product/XZMFf7/coolmax-power-supply-zx500,ATX,plus,500,false,,CoolMax,ZX-500,165.0,0,1,0,0,0,1,1,5,5
Cooler Master MasterWatt Maker,https://pcpartpicker.com/product/K88H99/cooler-master-masterwatt-maker-1200w-80-titanium-certified-fully-modular-atx-power-supply-mpz-c001-afbat,ATX,titanium,1200,Full,,Cooler Master,MPZ-C001-AFBAT|MPZ-C002-AFBAT-US,200.0,0,2,0,0,0,10,0,16,12
Enermax REVOLUTION X't II,https://pcpartpicker.com/product/t2mxFT/enermax-revolution-xt-ii-650-w-80-gold-certified-semi-modular-atx-power-supply-erx650awt,ATX,gold,650,Semi,,Enermax,ERX650AWT,160.0,0,1,0,0,0,4,0,8,4
GAMDIAS ASTRAPE P1 G,https://pcpartpicker.com/product/gpL48d/gamdias-astrape-p1-g-750-w-80-gold-certified-fully-modular-atx-power-supply-astrape-p1-750w-g,ATX,gold,750,Full,Black / Multicolor,GAMDIAS,ASTRAPE P1-750W-G|P1-750W-G|GD-ASTRAPE P1 750W,163.0,0,2,0,0,0,4,0,9,3
GAMDIAS Cyclops X1 P,https://pcpartpicker.com/product/q7F48d/gamdias-cyclops-x1-p-1200-w-80-platinum-certified-fully-modular-atx-power-supply-cyclops-x1-1200w-p,ATX,platinum,1200,Full,Black / Multicolor,GAMDIAS,CYCLOPS X1-1200W-P|X1-1200W-P|CYCLOPS X1 1200P|X1-1200P,190.0,0,2,0,0,0,10,0,9,6
FSP Group HEXA 85+,https://pcpartpicker.com/product/6Dx2FT/fsp-group-hexa-85-350w-80-bronze-certified-atx-power-supply-hexa-85-350w,ATX,bronze,350,false,Black,FSP Group,HEXA 85+ 350W,140.0,0,1,0,0,0,0,1,4,2
Deepcool PN850D WH,https://pcpartpicker.com/product/3wQKHx/deepcool-pn850d-wh-850-w-80-gold-certified-atx-power-supply-r-pn850d-fc0w-us,ATX,gold,850,false,White,Deepcool,R-PN850D-FC0W-US|R-PN850D-FC0W-UK|R-PN850D-FC0W-EU|R-PN850D-FC0W-WO|PN850D WH,140.0,0,2,1,0,0,3,0,8,2
Rosewill Capstone,https://pcpartpicker.com/product/CdLypg/rosewill-power-supply-capstone550m,ATX,gold,550,Semi,,Rosewill,CAPSTONE-550-M,169.0,0,1,0,0,0,2,0,6,5
Thermalright AG-850,https://pcpartpicker.com/product/4GYRsY/thermalright-ag-850-850-w-80-gold-certified-fully-modular-atx-power-supply-ag-850,ATX,gold,850,Full,Black,Thermalright,AG-850|TR-AG850,140.0,0,2,1,0,0,4,0,8,4
Thermalright AG-850,https://pcpartpicker.com/product/fk3NnQ/thermalright-ag-850-850-w-80-gold-certified-fully-modular-atx-power-supply-ag-850-w,ATX,gold,850,Full,White,Thermalright,AG-850-W|TR-AG850-W,140.0,0,2,1,0,0,4,0,8,4
Raidmax RX-635AP,https://pcpartpicker.com/product/ZkxfrH/raidmax-power-supply-rx635ap,ATX,bronze,635,Semi,,Raidmax,RX-635AP,165.0,0,1,0,0,0,2,0,6,3
Athena Power AP-P4ATX95FEPC,https://pcpartpicker.com/product/pJ4gXL/athena-power-950-w-80-certified-atx-power-supply-ap-p4atx95fepc,ATX,plus,950,false,,Athena Power,AP-P4ATX95FEPC,158.0,0,2,0,0,0,2,2,8,4
Athena Power AP-MFATX25,https://pcpartpicker.com/product/6dV48d/athena-power-power-supply-apmfatx25,Mini ITX,plus,250,false,,Athena Power,AP-MFATX25,150.0,1,0,0,0,0,0,0,2,2
In Win P75F,https://pcpartpicker.com/product/zRsV3C/in-win-p75f-750-w-80-gold-certified-atx-power-supply-iw-ps-pf750w,ATX,gold,750,false,Black,In Win,IW-PS-PF750W,140.0,1,1,0,0,0,4,0,6,3
Deepcool PN650D WH,https://pcpartpicker.com/product/qR3NnQ/deepcool-pn650d-wh-650-w-80-gold-certified-atx-power-supply-r-pn650d-fc0w-us,ATX,gold,650,false,White,Deepcool,R-PN650D-FC0W-US|R-PN650D-FC0W-UK|R-PN650D-FC0W-EU|R-PN650D-FC0W-WO|PN650D WH,140.0,0,2,1,0,0,3,0,6,2
Deepcool DN400,https://pcpartpicker.com/product/b78H99/deepcool-power-supply-dn400,ATX,,400,false,,Deepcool,DN400,140.0,0,1,0,0,0,1,0,5,3
Thermaltake Cologne,https://pcpartpicker.com/product/2smNnQ/thermaltake-cologne-730-w-80-bronze-certified-atx-power-supply-w0394re,ATX,bronze,730,false,Black,Thermaltake,W0394RE,160.0,0,1,0,0,0,4,0,8,4
Thermaltake Toughpower GX1,https://pcpartpicker.com/product/bPKscf/thermaltake-toughpower-gx1-600-w-80-gold-certified-semi-modular-atx-power-supply-ps-tpd-0700nnfage-1,ATX,gold,600,Semi,Black,Thermaltake,PS-TPD-0700NNFAGE-1,140.0,0,1,0,0,0,2,0,8,4
EVGA 450 GD,https://pcpartpicker.com/product/g8smP6/evga-450-gd-450-w-80-gold-certified-atx-power-supply-100-gd-0450-v2,ATX,gold,450,false,Black,EVGA,100-GD-0450-V2|100-GD-0450-V1|100-GD-0450-V3,165.0,0,1,0,0,0,2,0,6,3
EVGA 550 GD,https://pcpartpicker.com/product/qDXnTW/evga-550-gd-550-w-80-gold-certified-atx-power-supply-100-gd-0550-v2,ATX,gold,550,false,Black,EVGA,100-GD-0550-V2|100-GD-0550-V1|100-GD-0550-V3,165.0,0,1,0,0,0,2,0,6,3
LC-Power LC8550 V2.31 Prophet,https://pcpartpicker.com/product/scxxFT/lc-power-lc8550-v231-prophet-550-w-80-bronze-certified-semi-modular-atx-power-supply-lc8550-v231,ATX,bronze,550,Semi,Black / Blue,LC-Power,LC8550 V2.31,158.0,0,1,0,0,0,2,0,6,6
SeaSonic PRIME Gold,https://pcpartpicker.com/product/tnVBD3/seasonic-prime-gold-750w-80-gold-certified-fully-modular-atx-power-supply-ssr-750gd,ATX,gold,750,Full,,SeaSonic,SSR-750GD,170.0,0,2,0,0,0,4,0,8,3
RIOTORO ENIGMA G2,https://pcpartpicker.com/product/WDL48d/riotoro-enigma-g2-750-w-80-gold-certified-fully-modular-atx-power-supply-pr-gp0750-fmg2-uk,ATX,gold,750,Full,Black / Yellow,RIOTORO,PR-GP0750-FMG2-UK,180.0,0,2,0,0,0,6,0,10,5
RIOTORO BUILDER,https://pcpartpicker.com/product/BbJtt6/riotoro-builder-1200-w-80-gold-certified-fully-modular-atx-power-supply-pr-gp1200fm-uk,ATX,gold,1200,Full,Black / Red,RIOTORO,PR-GP1200FM-UK,180.0,0,2,0,0,0,8,0,16,4
Ultra LSP650,https://pcpartpicker.com/product/Bxw323/ultra-lsp650-650-w-atx-power-supply-lsp650,ATX,,650,false,,Ultra,LSP650,,0,1,0,0,0,0,2,4,5
KOLINK Core RGB,https://pcpartpicker.com/product/YfBzK8/kolink-core-rgb-600-w-80-certified-atx-power-supply-pgw-ps-kol-030,ATX,plus,600,false,Black,KOLINK,PGW-PS-KOL-030|KL-C600-RGB,140.0,0,1,0,0,0,2,0,5,3
KOLINK KL-600M,https://pcpartpicker.com/product/gZyH99/kolink-kl-600m-600-w-80-bronze-certified-semi-modular-atx-power-supply-kl-600m,ATX,bronze,600,Semi,Black,KOLINK,KL-600M,140.0,0,1,0,0,0,2,0,4,3
Sparkle R-FSP400-60ETN,https://pcpartpicker.com/product/VHckcf/sparkle-power-supply-rfsp40060etn,ATX,platinum,400,false,,Sparkle,R-FSP400-60ETN,140.0,0,1,0,0,0,1,0,4,2
Segotep GM,https://pcpartpicker.com/product/jskH99/segotep-gm-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-psu-st-gm750-wt,ATX,gold,750,Full,White,Segotep,CP-PSU-ST-GM750-WT,140.0,0,2,1,0,0,4,0,8,3
Cooler Master V Semi-Modular,https://pcpartpicker.com/product/xnW9TW/cooler-master-vsm-550-w-80-gold-certified-semi-modular-atx-power-supply-rs-550-amaa-g1,ATX,gold,550,Semi,,Cooler Master,RS-550-AMAA-G1,139.0,0,1,0,0,0,2,0,6,3
FSP Group Hydro X,https://pcpartpicker.com/product/rxH48d/fsp-group-hydro-x-450w-80-gold-certified-atx-power-supply-hgx450,ATX,gold,450,false,,FSP Group,HGX450,150.0,0,1,0,0,0,2,0,6,2
Cooler Master V Gold,https://pcpartpicker.com/product/KnsmP6/cooler-master-v-gold-750-w-80-gold-certified-fully-modular-atx-power-supply-mpy-7501-afaagv,ATX,gold,750,Full,Black,Cooler Master,MPY-7501-AFAAGV-US,160.0,0,2,0,0,0,4,0,12,4
SHARKOON SilentStorm Icewind,https://pcpartpicker.com/product/MdQG3C/sharkoon-silentstorm-icewind-550-w-80-bronze-certified-semi-modular-atx-power-supply-silentstorm-icewind-550-watt,ATX,bronze,550,Semi,White / Black,SHARKOON,SilentStorm Icewind 550 Watt,160.0,0,1,0,0,0,2,0,9,3
Silverstone VIVA,https://pcpartpicker.com/product/pXsV3C/silverstone-viva-750-w-80-gold-certified-atx-power-supply-sst-va750-g,ATX,gold,750,false,Black,Silverstone,SST-VA750-G,140.0,1,1,0,0,0,4,0,8,3
Raidmax RX-700AT,https://pcpartpicker.com/product/qMc48d/raidmax-700w-80-titanium-certified-semi-modular-atx-power-supply-rx-700at,ATX,titanium,700,Semi,Black,Raidmax,RX-700AT,165.0,0,1,0,0,0,4,0,8,4
KOLINK Classic Power,https://pcpartpicker.com/product/RHDkcf/kolink-classic-power-400-w-80-bronze-certified-atx-power-supply-kl-400v2,ATX,bronze,400,false,Black / Red,KOLINK,KL-400v2,160.0,0,1,0,0,0,1,0,3,2
SeaSonic SS-350TGM Retail,https://pcpartpicker.com/product/sFjG3C/seasonic-ss-350tgm-retail-350-w-80-gold-certified-fully-modular-tfx-power-supply-ss-350tgm-retail,TFX,gold,350,Full,Silver,SeaSonic,SS-350TGM Retail,175.0,1,0,0,0,0,0,0,0,0
FSP Group ATX300-PA,https://pcpartpicker.com/product/gRPfrH/fsp-group-power-supply-atx300pa,ATX,,300,false,,FSP Group,ATX300-PA,140.0,1,0,0,0,0,0,0,1,4
Antec NeoECO Classic,https://pcpartpicker.com/product/LKPKHx/antec-neoeco-classic-550-w-80-bronze-certified-atx-power-supply-ne550c,ATX,bronze,550,false,Black,Antec,NE550C,140.0,0,1,0,0,0,2,0,8,3
OCZ ZX,https://pcpartpicker.com/product/pdV48d/ocz-power-supply-oczzx1250w,ATX,gold,1250,Full,,OCZ,OCZ-ZX1250W,175.0,0,2,0,0,0,6,0,12,9
SHARKOON WPM Bronze,https://pcpartpicker.com/product/YWtWGX/sharkoon-wpm-bronze-700w-80-bronze-certified-semi-modular-atx-power-supply-wpm700,ATX,bronze,700,Semi,,SHARKOON,WPM700,165.0,0,1,0,0,0,2,0,6,5
Enermax ENP450AST,https://pcpartpicker.com/product/6MW9TW/enermax-power-supply-enp450ast,ATX,,450,false,,Enermax,ENP450AST,,0,1,0,0,0,1,1,5,4
Rosewill PMG650,https://pcpartpicker.com/product/kGYRsY/rosewill-pmg650-650-w-80-gold-certified-fully-modular-atx-power-supply-pmg650,ATX,gold,650,Full,Black,Rosewill,PMG650,165.0,0,1,0,0,0,4,0,8,4
Enermax EMD625AWT,https://pcpartpicker.com/product/2RmLrH/enermax-power-supply-emd625awt,ATX,bronze,625,Full,,Enermax,EMD625AWT,,1,1,0,0,0,4,0,9,6
Thermaltake Toughpower,https://pcpartpicker.com/product/xp6BD3/thermaltake-toughpower-550-w-80-gold-certified-atx-power-supply-tp-550p,ATX,gold,550,false,,Thermaltake,TP-550P,139.0,0,1,0,0,0,2,0,6,4
Cooler Master ELITE NEX White W400 230V,https://pcpartpicker.com/product/GH7MnQ/cooler-master-elite-nex-white-w400-230v-400-w-80-certified-atx-power-supply-mpw-4001-acbw-b,ATX,plus,400,false,Beige,Cooler Master,MPW-4001-ACBW-B,140.0,0,1,0,0,0,1,0,5,3
RIOTORO ONYX 650,https://pcpartpicker.com/product/tNCrxr/riotoro-onyx-650w-80-bronze-certified-semi-modular-atx-power-supply-pr-bp0650-sm,ATX,bronze,650,Semi,,RIOTORO,PR-BP0650-SM,140.0,0,1,0,0,0,2,0,6,3
FSP Group Raider S 450,https://pcpartpicker.com/product/83h9TW/fsp-group-power-supply-raiders450,ATX,silver,450,false,,FSP Group,Raider S 450,140.0,0,1,0,0,0,2,0,4,1
Enermax REVOLUTION DUO,https://pcpartpicker.com/product/MmKhP6/enermax-revolution-duo-500w-80-gold-certified-atx-power-supply-erd500awl-f,ATX,gold,500,false,,Enermax,ERD500AWL-F,140.0,0,1,0,0,0,2,0,6,4
Enermax REVOLUTION DUO,https://pcpartpicker.com/product/w8s8TW/enermax-revolution-duo-600w-80-gold-certified-atx-power-supply-erd600awl-f,ATX,gold,600,false,,Enermax,ERD600AWL-F,140.0,0,1,0,0,0,2,0,6,4
Raidmax Cobra,https://pcpartpicker.com/product/QkfhP6/raidmax-cobra-1000w-80-gold-certified-semi-modular-atx-power-supply-rx-1000ae-b,ATX,gold,1000,Semi,,Raidmax,RX-1000AE-B,160.0,0,1,0,0,0,6,0,9,6
Cooler Master Hyper White,https://pcpartpicker.com/product/MqcG3C/cooler-master-hyper-white-500-w-80-certified-atx-power-supply-mpe-5001-acaan-hus,ATX,plus,500,false,Black,Cooler Master,MPE-5001-ACAAN-HUS|MPE-5001-ACAAN-HBR|MPE-5001-ACAAN-HWO,140.0,0,1,0,0,0,2,0,5,3
Rosewill G550,https://pcpartpicker.com/product/Xgwqqs/rosewill-capstone-550-w-80-gold-certified-semi-modular-atx-power-supply-capstone-g550,ATX,gold,550,Semi,,Rosewill,Capstone G550,160.0,0,1,0,0,0,2,0,4,4
Rosewill Capstone G850,https://pcpartpicker.com/product/hRJkcf/rosewill-power-supply-capstoneg850,ATX,gold,850,Semi,,Rosewill,Capstone G850,160.0,0,2,0,0,0,6,0,10,4
Rosewill Capstone G1000,https://pcpartpicker.com/product/tcYWGX/rosewill-power-supply-capstoneg1000,ATX,gold,1000,Semi,,Rosewill,Capstone G1000,160.0,0,2,0,0,0,8,0,12,4
be quiet! SFX Power 3 300,https://pcpartpicker.com/product/6t4Ycf/be-quiet-sfx-power-3-300-300-w-80-bronze-certified-sfx-power-supply-bn320,SFX,bronze,300,false,Black,be quiet!,BN320,100.0,1,0,0,0,0,1,0,3,2
Xilence XP850MR9.2,https://pcpartpicker.com/product/BKjRsY/xilence-xp850mr92-850-w-80-gold-certified-semi-modular-atx-power-supply-xn174,ATX,gold,850,Semi,Black / Red,Xilence,XN174|XP850MR9.2,160.0,1,1,1,0,0,3,0,6,3
Thermaltake Litepower,https://pcpartpicker.com/product/W7gPxr/thermaltake-litepower-350-w-atx-power-supply-ps-ltp-0350nncnus-f,ATX,,350,false,,Thermaltake,PS-LTP-0350NNCNUS-F,140.0,0,1,0,0,0,0,0,3,3
G.Skill PS850P,https://pcpartpicker.com/product/GHtQzy/gskill-ripjaws-platinum-850w-80-platinum-certified-fully-modular-atx-power-supply-gp-pl850a-cwv1,ATX,platinum,850,Full,Black,G.Skill,GP-PL850A-CWV1,180.0,0,2,0,0,0,6,0,12,8
Inter-Tech 88882037,https://pcpartpicker.com/product/T8RwrH/inter-tech-88882037-450-w-80-certified-atx-power-supply-88882037,ATX,plus,450,false,Black,Inter-Tech,88882037,140.0,0,1,0,0,0,1,1,6,3
XFX ProSeries,https://pcpartpicker.com/product/yTkD4D/xfx-proseries-850-w-80-silver-certified-semi-modular-atx-power-supply-p1-850b-nlg9,ATX,silver,850,Semi,,XFX,P1-850B-NLG9|P1-850B-UKB9,170.0,0,2,0,0,0,4,0,12,8
Apevia Prestige,https://pcpartpicker.com/product/RXCFf7/apevia-prestige-1000-w-80-gold-certified-atx-power-supply-atx-pr1000w,ATX,gold,1000,false,Black,Apevia,ATX-PR1000W,160.0,0,1,0,0,0,2,0,7,4
Athena Power AP-MFATX35,https://pcpartpicker.com/product/2GZQzy/athena-power-ap-mfatx35-350-w-80-bronze-certified-mini-itx-power-supply-ap-mfatx35,Mini ITX,bronze,350,false,Silver,Athena Power,AP-MFATX35,,1,0,0,0,0,0,1,0,0
XFX ProSeries,https://pcpartpicker.com/product/zdh9TW/xfx-proseries-750-w-80-silver-certified-semi-modular-atx-power-supply-p1-750b-nlg9,ATX,silver,750,Semi,,XFX,P1-750B-NLG9,170.0,0,2,0,0,0,4,0,8,8
be quiet! System Power 10 U,https://pcpartpicker.com/product/npytt6/be-quiet-system-power-10-u-550-w-80-bronze-certified-atx-power-supply-bn986,ATX,bronze,550,false,Black,be quiet!,BN986|BN994|BN691|BN990|BN687,140.0,1,1,0,0,0,4,0,5,1
be quiet! System Power 10 U,https://pcpartpicker.com/product/NzBG3C/be-quiet-system-power-10-u-650-w-80-bronze-certified-atx-power-supply-bn987,ATX,bronze,650,false,Black,be quiet!,BN987|BN991|BN688|BN692,140.0,1,1,0,0,0,4,0,5,1
SeaSonic G,https://pcpartpicker.com/product/xVkD4D/seasonic-power-supply-ssr450rm,ATX,gold,450,Semi,,SeaSonic,SSR-450RM,160.0,0,1,0,0,0,2,0,6,5
Thermalright TGFX650,https://pcpartpicker.com/product/2Q4Zxr/thermalright-tgfx650-650-w-80-gold-certified-fully-modular-sfx-power-supply-tgfx650,SFX,gold,650,Full,Black,Thermalright,TGFX650,100.0,0,1,0,0,0,4,0,6,3
Rosewill HERCULES-1600,https://pcpartpicker.com/product/MyYXsY/rosewill-power-supply-hercules1600,ATX,silver,1600,Semi,,Rosewill,HERCULES-1600,241.0,0,2,0,0,0,16,0,0,0
Antec High Current Pro,https://pcpartpicker.com/product/XQH323/antec-power-supply-hcp750,ATX,gold,750,Semi,,Antec,HCP-750,180.0,0,2,0,0,0,4,0,9,6
Logisys PS480E12,https://pcpartpicker.com/product/b9DwrH/logisys-power-supply-ps480e12,ATX,,480,false,,Logisys,PS480E12,,1,0,0,0,0,0,0,2,3
Thermaltake TR2,https://pcpartpicker.com/product/jD4NnQ/thermaltake-power-supply-pstr20450npcbusb,ATX,bronze,450,false,,Thermaltake,PS-TR2-0450NPCBUS-B,140.0,0,1,0,0,0,1,0,4,3
Cougar BXM850,https://pcpartpicker.com/product/wfCFf7/cougar-bxm850-850-w-80-bronze-certified-semi-modular-atx-power-supply-bxm850,ATX,bronze,850,Semi,Orange / Black,Cougar,BXM850|31BX085.0001P,160.0,0,2,0,0,0,6,0,8,3
Fractal Design Newton R3,https://pcpartpicker.com/product/j7Qypg/fractal-design-power-supply-newtonr3600w,ATX,platinum,600,Semi,,Fractal Design,Newton R3 600W,165.0,0,1,0,0,0,4,0,9,4
PC Power & Cooling Fatal1ty Gaming,https://pcpartpicker.com/product/BbTPxr/pc-power-cooling-fatal1ty-gaming-750w-80-gold-certified-fully-modular-atx-power-supply-fps0750-a4m00,ATX,gold,750,Full,Black / Red,PC Power & Cooling,FPS0750-A4M00,160.0,0,1,0,0,0,4,0,8,6
Aerocool XPredator GM,https://pcpartpicker.com/product/rrRzK8/aerocool-xpredator-gm-1000-w-80-gold-certified-semi-modular-atx-power-supply-xpredator-1000gm,ATX,gold,1000,Semi,Black,Aerocool,Xpredator 1000GM,165.0,0,1,0,0,0,8,0,10,6
Cougar COUGAR-SX850,https://pcpartpicker.com/product/sJrG3C/cougar-power-supply-cougarsx850,ATX,silver,850,Full,,Cougar,COUGAR-SX850,180.0,1,2,0,0,0,4,0,10,6
SeaSonic PRIME Gold,https://pcpartpicker.com/product/dqgPxr/seasonic-prime-gold-850w-80-gold-certified-fully-modular-atx-power-supply-ssr-850gd-old,ATX,gold,850,Full,,SeaSonic,SSR-850GD-OLD,170.0,0,2,0,0,0,6,0,10,5
XFX ProSeries,https://pcpartpicker.com/product/p2yFf7/xfx-proseries-450-w-80-bronze-certified-atx-power-supply-p1-450s-x2b9,ATX,bronze,450,false,,XFX,P1-450S-X2B9,139.0,0,1,0,0,0,2,0,6,3
Cougar A,https://pcpartpicker.com/product/B2rYcf/cougar-a-660-w-80-bronze-certified-atx-power-supply-a660,ATX,bronze,660,false,Black,Cougar,A660,140.0,0,2,0,0,0,1,2,6,4
Rosewill HIVE,https://pcpartpicker.com/product/pKrG3C/rosewill-hive-550-w-80-bronze-certified-semi-modular-atx-power-supply-hive-550,ATX,bronze,550,Semi,,Rosewill,Hive-550,160.0,0,1,0,0,0,2,0,8,6
LEPA B550-MB,https://pcpartpicker.com/product/cLtCmG/lepa-power-supply-b550mb,ATX,bronze,550,Semi,,LEPA,B550-MB,160.0,0,1,0,0,0,2,0,5,4
Super Flower Golden Green HX,https://pcpartpicker.com/product/jvLypg/super-flower-golden-green-hx-650-w-80-gold-certified-atx-power-supply-sf-650p14xe-hx,ATX,gold,650,false,,Super Flower,SF-650P14XE (HX),145.0,0,2,0,0,0,4,0,8,5
Super Flower Golden Silent,https://pcpartpicker.com/product/TFw323/super-flower-golden-silent-500-w-80-platinum-certified-semi-modular-fanless-atx-power-supply-sf-500p14fg,ATX,platinum,500,Semi,,Super Flower,SF-500P14FG,170.0,0,1,0,0,0,2,0,6,5
LC-Power LC6560GP3 V2.3 230V,https://pcpartpicker.com/product/cNzhP6/lc-power-560-w-80-silver-certified-atx-power-supply-lc6560gp3-v23,ATX,silver,560,false,Black,LC-Power,LC6560GP3 V2.3,160.0,0,1,0,0,0,2,0,6,2
LC-Power LC6650GP3 V2.3 230V,https://pcpartpicker.com/product/sjnypg/lc-power-650-w-80-silver-certified-atx-power-supply-lc6650gp3-v23,ATX,silver,650,false,Black,LC-Power,LC6650GP3 V2.3,160.0,0,1,0,0,0,2,0,6,2
Super Flower SF-1200F14MP Black,https://pcpartpicker.com/product/Lpdqqs/super-flower-power-supply-sf1200f14mpblack,ATX,platinum,1200,Full,,Super Flower,SF-1200F14MP black,200.0,0,2,0,0,0,8,0,10,5
Enermax Revolution D.F. X,https://pcpartpicker.com/product/NVBzK8/enermax-revolution-df-x-1050-w-80-gold-certified-fully-modular-atx-power-supply-ert1050ewt,ATX,gold,1050,Full,Black,Enermax,ERT1050EWT,140.0,0,2,2,0,0,4,0,12,6
Thermaltake Toughpower,https://pcpartpicker.com/product/PYphP6/thermaltake-toughpower-850-w-80-gold-certified-semi-modular-atx-power-supply-ps-tpd-0850mpcgus-1,ATX,gold,850,Semi,,Thermaltake,PS-TPD-0850MPCGUS-1,180.0,0,2,0,0,0,6,0,12,8
Enermax MaxTytan,https://pcpartpicker.com/product/TRYLrH/enermax-maxtytan-800w-80-titanium-certified-fully-modular-atx-power-supply-emt800ewt,ATX,titanium,800,Full,,Enermax,EMT800EWT,180.0,0,2,0,0,0,6,0,12,4
Solid Gear SDGR-650E,https://pcpartpicker.com/product/NpgPxr/solid-gear-power-supply-sdgr650e,ATX,,650,false,,Solid Gear,SDGR-650E,180.0,0,1,0,0,0,1,0,4,3
Thermalright TPFX850,https://pcpartpicker.com/product/mfWJ7P/thermalright-tpfx850-850-w-80-platinum-certified-fully-modular-sfx-power-supply-tpfx850,SFX,platinum,850,Full,Black,Thermalright,TPFX850,100.0,0,1,1,0,0,4,0,6,3
Thermalright TGFX550,https://pcpartpicker.com/product/ryMMnQ/thermalright-tgfx550-550-w-80-gold-certified-fully-modular-sfx-power-supply-tgfx550-w,SFX,gold,550,Full,White,Thermalright,TGFX550-W,100.0,0,1,0,0,0,2,0,6,3
SeaSonic X,https://pcpartpicker.com/product/Fgwqqs/seasonic-power-supply-ss650km3,ATX,gold,650,Full,,SeaSonic,SS-650KM3|SS-650KM3 F3|X-650|X650 Gold (SS-650KM3 Active PFC),160.0,0,2,0,0,0,4,0,10,5
